age,monthly_income,employment_status,years_employed,credit_history_years,existing_loans,late_payments,defaulted_before,requested_amount,monthly_debt,debt_to_income,loan_to_income,credit_score,risk_level,approved
51,13485,Employed,25,13,0,0,0,149212,4442,0.32940304041527624,0.9220862686936102,620.1464590285502,Medium,1
52,31308,Employed,15,17,3,0,0,16093,1055,0.03369745751884502,0.0428351646011669,698.3861952216686,Low,1
49,29086,Employed,24,11,2,2,0,109089,1023,0.03517156020078388,0.3125472736024204,622.0265763597607,Medium,1
41,19859,Unemployed,24,3,1,1,0,77043,3204,0.1613374288735586,0.32329170653104383,596.2420061433103,Medium,1
31,10684,Employed,5,9,2,4,0,129534,575,0.053818794459004116,1.0103425683264695,527.9211905653314,High,0
49,28552,Employed,12,16,3,0,0,141902,198,0.0069347156066124965,0.4141624638087233,674.318086298683,Medium,1
63,4207,Employed,3,3,0,3,0,166680,1365,0.324459234608985,3.301640123603518,367.9664844307107,High,0
60,4960,Unemployed,22,11,4,3,0,107865,1998,0.4028225806451613,1.8122479838709677,447.92641129032256,High,0
33,3557,Self-Employed,13,12,3,3,0,129678,1016,0.2856339612032612,3.0380938993533877,403.4382906944054,High,0
21,32689,Self-Employed,0,3,0,4,1,52287,3618,0.11067943344856068,0.13329407445929822,463.7208235186148,High,0
54,16893,Unemployed,27,9,3,4,0,38427,25,0.001479902918368555,0.18956076481382822,573.448765760966,Medium,1
38,35272,Employed,19,2,1,2,0,164467,1558,0.04417101383533681,0.38856836395252137,581.3853765026083,Medium,1
31,3882,Employed,4,14,2,2,1,134849,3724,0.9592993302421432,2.894749270135669,300.0,High,0
48,32535,Employed,7,1,4,2,0,114839,3458,0.10628553865068388,0.29414220582961936,544.5972030121408,High,0
35,15869,Employed,11,16,0,5,1,97662,3356,0.21148150482071965,0.5128552523788519,473.85090427878254,High,0
24,10166,Employed,1,5,4,3,0,22970,2367,0.2328349399960653,0.18829103547773623,535.762345071808,High,0
27,15982,Employed,11,7,4,4,1,75218,470,0.02940808409460643,0.39220164351562176,437.9389312977099,High,0
24,10269,Unemployed,4,2,4,3,0,79362,2467,0.24023760833576785,0.6440257084428863,492.52994449313474,High,0
50,31064,Unemployed,21,17,0,2,1,159443,4746,0.1527813546227144,0.4277271654219246,551.0026075199588,Medium,0
40,16527,Self-Employed,4,0,0,4,0,155338,885,0.05354873842802686,0.7832536657187229,516.5789314455134,High,0
38,5454,Self-Employed,12,15,4,1,0,155267,875,0.16043270993766043,2.3723719594181643,503.4057572423909,High,0
36,23878,Self-Employed,8,6,2,0,0,115949,941,0.03940866069185024,0.40465770444202476,630.9914984504564,Medium,1
36,15991,Employed,9,2,3,0,0,131895,3041,0.19016947032705897,0.6873397536114064,565.9392783440685,Medium,1
53,5808,Employed,0,3,4,2,0,32315,571,0.09831267217630854,0.46365645087235996,545.3830922865013,High,0
46,39593,Self-Employed,29,8,1,3,0,88804,4149,0.10479125097870835,0.18691014404903222,596.210441239613,Medium,1
35,39304,Self-Employed,2,4,4,1,1,46581,604,0.015367392631793202,0.09876221249745573,502.2301801343375,High,0
19,33386,Employed,29,18,0,4,0,181609,4420,0.13239082250044928,0.4533062760837876,616.9147247349188,Medium,1
18,6802,Unemployed,17,14,3,3,1,102357,3529,0.518817994707439,1.2540061746545135,392.5014701558365,High,0
64,31753,Employed,11,7,1,2,0,124761,4980,0.1568355745913772,0.32742575504676724,596.5341857462288,Medium,1
22,24083,Employed,28,5,3,3,1,118984,4360,0.18104056803554375,0.41171504103863027,438.5722293734169,High,0
37,21354,Self-Employed,2,17,3,2,1,97449,381,0.017842090474852485,0.3802917486185258,540.0414442259062,High,0
28,25190,Employed,25,18,1,5,0,158256,1236,0.04906709011512505,0.5235410877332275,592.6994839221913,Medium,1
59,9142,Employed,24,14,4,0,1,159351,2380,0.26033690658499237,1.4525541457011595,461.6063224677314,High,0
19,31398,Employed,28,6,4,0,0,162642,3779,0.12035798458500542,0.4316676221415377,599.6569845213071,Medium,1
20,36132,Self-Employed,29,9,4,3,0,135522,2105,0.058258607328683716,0.31256227167054135,569.2552308203254,Medium,1
40,22503,Employed,8,5,2,1,0,48030,1517,0.06741323379105008,0.1778651735324179,616.2385015331289,Medium,1
29,37631,Self-Employed,25,13,4,4,0,67245,1533,0.04073768967075018,0.14891313013207197,581.1766894315857,Medium,1
37,19499,Employed,1,16,1,2,0,191539,3294,0.16893174008923534,0.8185847137460041,610.6131083645315,Medium,1
22,11016,Employed,29,8,2,4,0,40133,3440,0.31227305737109656,0.3035962841926894,534.311456063907,High,0
54,5384,Unemployed,2,18,4,0,0,179877,3489,0.6480312035661219,2.7841289004457654,455.1885215453194,High,0
55,18072,Employed,13,4,2,1,0,48998,3945,0.21829349269588313,0.22593883724361813,590.248450641877,Medium,1
47,39703,Unemployed,3,6,1,1,0,153310,4642,0.11691811701886508,0.3217850876088289,616.6627207012065,Medium,1
26,17482,Employed,24,18,4,4,1,120603,870,0.04976547305800252,0.5748913167829768,479.5346642260611,High,0
51,24826,Unemployed,18,19,0,0,1,53245,2150,0.08660275517602513,0.17872727516850614,623.8840328687666,Medium,0
61,5490,Employed,12,6,1,4,0,28557,3232,0.5887067395264116,0.43346994535519123,493.3469945355191,High,0
52,28518,Employed,6,1,3,3,0,75474,3231,0.1132968651378077,0.22054491899852724,538.1716810435515,High,0
39,27045,Employed,11,15,3,1,0,96228,3766,0.13924939914956555,0.29650582362728783,640.4997226844149,Medium,1
61,29910,Employed,2,12,1,1,0,70074,4960,0.16583082581076564,0.1952357071213641,648.3861584754262,Medium,1
41,27566,Self-Employed,22,7,3,3,0,63204,3207,0.11633896829427556,0.19106870782848437,569.5752013349778,Medium,1
34,36905,Employed,22,5,1,0,0,161647,4493,0.12174502099986452,0.365006999954839,628.4901774827259,Medium,1
27,30103,Employed,8,5,0,1,0,156141,4487,0.14905491147061756,0.4322409726605322,611.178952263894,Medium,1
47,39188,Employed,1,8,1,5,0,160472,3826,0.09763192814126774,0.3412439182062536,547.8095335306726,High,0
63,8845,Employed,28,3,4,5,0,160218,1612,0.18224985867721877,1.509496890898813,412.560203504805,High,0
40,24162,Self-Employed,21,10,4,5,0,11846,1077,0.04457412465855475,0.040856165328477224,552.1997351212648,Medium,1
49,39674,Employed,8,4,2,2,1,176424,1300,0.032767051469476234,0.37057014669556887,483.8337450219287,High,0
34,22337,Self-Employed,11,16,3,2,0,28694,2158,0.09661100416349555,0.10704958887346853,641.9837041679724,Medium,1
34,25313,Self-Employed,11,19,3,0,0,26740,2271,0.08971674633587484,0.08803118292313568,698.9521194643069,Low,1
31,29943,Self-Employed,14,6,1,3,1,185510,2529,0.0844604749023144,0.5162864999053758,468.88755301739974,High,0
26,15413,Employed,1,14,3,4,0,35996,3260,0.21150976448452605,0.19461926079716257,572.9416726140271,Medium,1
57,3276,Self-Employed,17,14,4,0,0,68874,363,0.1108058608058608,1.751984126984127,561.5842490842491,Medium,1
19,20611,Unemployed,12,13,0,4,0,102661,845,0.040997525593129885,0.41507366616531627,605.1758769589054,Medium,1
62,14944,Self-Employed,13,12,1,0,0,111945,3032,0.20289079229122056,0.6242471895074947,638.1982735546038,Medium,1
42,18906,Employed,4,10,3,2,0,195754,1327,0.07018935787580662,0.8628389576501287,569.8069395958955,Medium,1
56,23536,Self-Employed,25,12,4,5,0,180272,3162,0.1343473827328348,0.6382846136415137,515.5812372535689,High,0
26,30810,Self-Employed,9,8,2,3,0,27970,391,0.012690684842583577,0.07565184463918641,603.9380071405387,Medium,1
39,15306,Self-Employed,11,9,3,2,0,146967,3255,0.21266170129361034,0.8001600679472103,551.4709917679342,Medium,1
60,13503,Employed,9,3,0,3,0,174143,2059,0.15248463304450863,1.0747179639092548,522.2187662001037,High,0
63,22225,Employed,23,16,0,4,1,188340,3237,0.14564679415073115,0.7061867266591676,490.1511811023622,High,0
21,39976,Self-Employed,10,13,3,0,0,158330,2046,0.05118070842505503,0.33005219798545793,659.0551831098659,Medium,1
43,14590,Employed,24,17,3,1,0,93890,4241,0.29067854694996575,0.5362691341101211,617.9424263193969,Medium,1
46,13886,Self-Employed,1,10,4,1,0,62300,1305,0.09397954774593115,0.3738777665754477,606.2897882759614,Medium,1
62,15866,Employed,4,15,3,3,0,66915,2894,0.18240262195890583,0.35145909491995464,592.024139669734,Medium,1
51,4088,Employed,29,0,2,5,0,144516,2032,0.49706457925636005,2.945939334637965,300.0,High,0
40,6363,Employed,6,6,4,5,0,80147,764,0.12006914977212006,1.0496490125202997,462.6127612761276,High,0
54,35792,Employed,5,9,1,3,0,81064,498,0.013913723737147965,0.18873863805692148,612.0060348681269,Medium,1
28,12764,Unemployed,21,8,2,2,0,71535,3368,0.2638671262926982,0.4670361955499843,570.3137731118771,Medium,1
23,23620,Unemployed,22,2,4,1,0,8760,2944,0.12464013547840813,0.03090601185436071,583.1888230313294,Medium,1
35,15935,Self-Employed,2,13,4,2,0,172956,3804,0.23871979918418576,0.9044869783495451,552.084405396925,Medium,1
38,11068,Employed,12,14,0,4,0,107715,4213,0.38064691001084205,0.8110092157571377,545.6618178532708,High,0
59,10295,Self-Employed,2,1,4,1,0,130491,4460,0.43322000971345315,1.0562651772705196,479.6376881981545,High,0
53,14390,Self-Employed,25,13,2,4,1,162094,135,0.009381514940931202,0.9386958536020384,457.5524669909659,High,0
58,23131,Employed,24,15,3,0,0,190576,1100,0.04755522891357918,0.6865822201086564,648.098439323851,Medium,1
55,32218,Employed,29,6,2,2,0,135992,1871,0.05807312682351481,0.35174953959484345,591.9262524054876,Medium,1
51,13433,Self-Employed,23,3,1,3,0,179202,4033,0.30023077495719497,1.1117025236358222,492.27015558698724,High,0
34,18038,Self-Employed,20,17,4,1,1,179953,4113,0.2280186273422774,0.8313606460435378,497.75612595631446,High,0
54,31182,Unemployed,5,4,4,2,0,67399,4012,0.1286639728048233,0.18012261347358519,563.7529664550061,Medium,1
42,14528,Employed,10,5,4,3,0,172523,204,0.014041850220264317,0.989600541483113,513.9389454845815,High,0
55,24281,Self-Employed,27,6,4,0,1,187485,4594,0.18920143321938965,0.6434557884765866,478.68848070507806,High,0
29,11605,Employed,25,14,0,1,1,67278,2371,0.20430848772081,0.4831107281344248,546.4963377854374,High,0
40,37782,Employed,16,0,0,4,0,118286,4690,0.12413318511460483,0.2608958410530588,539.4502673230638,High,0
59,4381,Employed,9,3,3,0,0,165711,561,0.12805295594613103,3.1520771513353116,430.50901620634556,High,0
39,4098,Employed,11,0,4,5,0,170693,3314,0.8086871644704734,3.4710631202212463,300.0,High,0
38,22810,Employed,16,10,1,3,0,149151,3960,0.17360806663743972,0.5449035510740903,576.4728189390618,Medium,1
44,27322,Employed,3,17,3,1,1,142967,2526,0.0924529683039309,0.4360558036258937,547.7422955859746,High,0
48,35955,Self-Employed,1,13,4,1,0,98515,2211,0.061493533583646225,0.22832939322301024,633.9210123765819,Medium,1
23,13207,Self-Employed,10,10,0,0,1,57142,2371,0.17952600893465587,0.3605537467504606,556.8236541228137,Medium,0
44,24793,Employed,6,9,1,1,0,132157,4735,0.19098132537409754,0.4442013202651286,615.4301617392006,Medium,1
57,5092,Unemployed,1,16,3,3,0,148624,2681,0.5265121759622938,2.4323121235925633,430.87981146897096,High,0
51,31220,Employed,25,3,1,0,0,97930,2806,0.08987828315182575,0.2613976083707025,628.5307495195387,Medium,1
29,21514,Employed,17,14,4,4,0,184893,3769,0.1751882495119457,0.7161731895509901,536.0070186855071,High,0
62,11549,Self-Employed,20,15,2,0,0,102812,2255,0.19525500043293792,0.7418535515340433,637.0581868560049,Medium,1
24,25031,Employed,3,12,1,0,0,169702,4410,0.17618153489672805,0.5649727671021267,644.959849786265,Medium,1
27,8185,Employed,7,8,1,4,0,75063,900,0.10995723885155773,0.7642333536957849,540.951130116066,High,0
62,18271,Employed,19,10,0,5,0,135990,1750,0.09578019812818127,0.6202451973072082,551.2916643861859,Medium,1
34,8776,Employed,13,10,4,3,0,17247,4899,0.5582269826800365,0.16377051048313582,523.1865314494075,High,0
43,15449,Self-Employed,11,5,1,5,0,22603,3295,0.2132824131011716,0.12192267029149675,532.0907502103696,High,0
38,27297,Employed,21,0,4,5,0,107099,3159,0.11572700296735905,0.3269559536456998,476.4954024251749,High,0
45,18717,Employed,20,5,0,5,0,181636,1452,0.0775765347010739,0.8086944132784812,517.1691510391622,High,0
63,13350,Employed,26,12,4,2,0,5527,1243,0.09310861423220974,0.03450062421972534,616.7569288389512,Medium,1
19,33622,Self-Employed,29,4,0,5,0,192593,2322,0.06906192374040807,0.47734866059921083,533.0716495151984,High,0
60,38323,Employed,17,14,0,2,0,10849,1670,0.04357696422513895,0.023591141960006612,673.355295775383,Medium,1
18,5951,Self-Employed,10,17,3,4,0,55314,2027,0.340615022685263,0.7745757015627626,537.6516551840027,High,0
53,20622,Employed,28,19,4,3,0,181796,1768,0.08573368247502668,0.7346361490964343,590.6337891572108,Medium,1
43,7727,Employed,27,13,2,5,0,22230,3663,0.47405202536560115,0.23974375566196454,523.72913161641,High,0
46,39469,Employed,29,14,3,1,0,97229,2302,0.05832425447819808,0.2052855827780452,650.6839544959336,Medium,1
38,38548,Employed,7,4,0,4,0,77495,1169,0.030325827539690774,0.16752922762962194,576.3091470374598,Medium,1
28,26782,Employed,1,3,2,2,0,106390,4710,0.17586438652826525,0.331037014910512,564.0340527219774,Medium,1
57,31454,Employed,24,1,1,3,1,178802,2432,0.07731925987155847,0.4737129352917488,447.298912697908,High,0
28,5368,Unemployed,14,6,1,0,0,96937,386,0.07190760059612519,1.504859041231992,571.0795454545454,Medium,1
53,18592,Employed,8,9,3,3,0,118723,2430,0.1307013769363167,0.5321419606999426,557.3873171256454,Medium,1
56,25173,Self-Employed,18,15,2,3,0,8323,3348,0.13299964247407936,0.027552668864788993,627.3868827712231,Medium,1
57,36204,Employed,19,9,4,5,0,136517,1405,0.038807866534084634,0.3142309321253637,531.489200088388,High,0
52,38596,Employed,7,17,2,5,1,87945,123,0.0031868587418385323,0.18988366670121257,503.2245569489066,High,0
51,37324,Employed,24,16,3,2,0,146035,3997,0.10708927231807952,0.3260524952666738,627.58613760583,Medium,1
64,26864,Unemployed,18,12,4,2,0,186583,3452,0.12849910661107802,0.578788837601747,579.8527769505658,Medium,1
41,33750,Employed,4,0,4,5,0,125801,3896,0.11543703703703703,0.31061975308641976,477.51037037037037,High,0
39,13576,Employed,10,0,1,5,0,151509,1624,0.11962286387743076,0.9300051561579258,469.84494696523274,High,0
22,19566,Employed,14,14,2,1,0,152927,1181,0.060359807829909025,0.6513296875532386,633.6770418072166,Medium,1
50,10190,Employed,7,0,4,1,0,86947,727,0.07134445534838077,0.7110484134772653,538.7757605495583,High,0
53,26071,Employed,18,5,3,4,0,146919,3884,0.1489777914157493,0.46961182923554906,518.9459552759771,High,0
64,18369,Employed,22,12,1,5,0,139308,3670,0.19979312972943547,0.6319886765746638,538.105503837988,High,0
37,27035,Employed,26,0,4,0,0,66897,1141,0.042204549657850934,0.20620491954873313,592.563158868134,Medium,1
36,4589,Employed,7,4,2,1,0,123636,2375,0.517541948136849,2.2451514491174547,433.18587927653084,High,0
52,28235,Self-Employed,25,8,1,2,0,18487,4031,0.14276607047990084,0.05456289475237589,619.5942978572693,Medium,1
60,3159,Employed,26,16,2,3,1,82384,358,0.1133270022158911,2.173261580668988,406.0050648939538,High,0
34,15145,Employed,29,15,2,4,0,198495,3742,0.24707824364476724,1.0921921426213272,529.8190822053483,High,0
62,18373,Employed,18,7,2,1,0,18155,2844,0.15479235835192945,0.08234456358061648,621.4842431829316,Medium,1
60,34921,Self-Employed,17,16,1,3,0,16255,4538,0.12995045960883136,0.03878993537794832,642.0785487242633,Medium,1
51,19237,Employed,9,14,4,3,0,125860,2211,0.11493476113739148,0.5452166831279999,573.4948276758331,Medium,1
26,11244,Employed,28,0,0,1,0,138051,972,0.0864461045891142,1.0231456776947705,558.2377267876201,Medium,1
43,17743,Employed,6,11,4,0,0,130596,360,0.020289691709406525,0.613368652426309,625.7631178492927,Medium,1
19,34566,Employed,27,4,1,0,0,157377,2632,0.07614418793033617,0.37941184979459586,628.097986460684,Medium,1
26,21691,Employed,8,5,0,4,0,79543,3190,0.14706560324558574,0.30559141272109785,559.0166428472638,Medium,1
26,36996,Self-Employed,0,0,0,0,1,40094,4948,0.13374418856092551,0.0903115652142574,528.5320034598335,High,0
57,8590,Self-Employed,18,0,0,4,0,171170,1624,0.1890570430733411,1.6605549088086924,447.6798603026775,High,0
34,8585,Self-Employed,4,9,3,2,1,169842,3928,0.4575422248107164,1.6486313337216074,371.1770529994176,High,0
18,12227,Employed,18,9,1,1,0,14734,1756,0.14361658624355933,0.10041983588233691,641.7408194978326,Medium,1
42,31278,Employed,0,2,3,3,1,44605,240,0.0076731248801074235,0.11884018586013599,461.948813862779,High,0
60,15237,Employed,14,16,0,4,0,82932,4761,0.31246308328411104,0.4535669751263372,585.2904114983264,Medium,1
57,18649,Employed,15,18,3,0,0,191691,975,0.052281623679553864,0.8565740790390906,652.3317604161082,Medium,1
59,10927,Employed,22,10,3,4,0,129109,4318,0.3951679326439096,0.9846328665995546,483.50187608675765,High,0
42,10016,Self-Employed,6,17,1,5,0,32881,2313,0.23093051118210864,0.27357062034078805,580.8741014376997,Medium,1
56,17027,Employed,25,1,2,4,0,199473,1305,0.07664297879837904,0.9762582956480883,487.2273448053092,High,0
52,27142,Employed,11,8,3,0,0,167249,787,0.028995652494289294,0.5134999877189104,625.7105224375507,Medium,1
20,26545,Employed,7,16,3,5,0,45122,2428,0.09146731964588435,0.141652539712438,580.5247692597476,Medium,1
54,34897,Employed,4,13,0,5,0,40297,555,0.01590394589792819,0.09622842460192375,607.3178210161332,Medium,1
61,6167,Employed,9,3,0,0,0,116513,2109,0.34198151451272907,1.5744148964920814,529.4973244689476,High,0
61,29917,Self-Employed,27,16,0,5,0,41680,4942,0.1651903599959889,0.11609898496952681,603.2112177023098,Medium,1
47,25736,Employed,20,16,4,1,0,88452,2649,0.10292974821262045,0.28640814423375816,640.4639415604601,Medium,1
55,30990,Self-Employed,4,11,3,3,1,56044,1559,0.05030655050016134,0.15070452834247608,499.92094223943207,High,0
51,17087,Self-Employed,16,19,0,1,0,180156,4235,0.24784924211388776,0.8786211739919236,642.540820506818,Medium,1
29,25440,Self-Employed,25,17,1,1,1,170261,1363,0.053577044025157235,0.5577207809224318,565.1075078616352,Medium,0
36,38205,Employed,4,2,4,0,0,149582,3959,0.10362517995026829,0.32627055795489246,587.9887449286744,Medium,1
54,18275,Employed,21,10,2,0,0,95502,589,0.03222982216142271,0.4354856361149111,650.0032831737346,Medium,1
61,8276,Employed,14,17,3,3,0,27152,1749,0.21133397776703722,0.273400998872241,603.235862735621,Medium,1
34,22008,Self-Employed,12,3,3,4,0,89738,540,0.024536532170119956,0.33979310553738035,531.6680298073428,High,0
27,8738,Employed,27,16,1,1,0,162517,2422,0.2771801327534905,1.5499065384908828,573.7439917601282,Medium,1
64,35402,Unemployed,0,17,2,5,0,137267,290,0.008191627591661489,0.32311498408752803,594.630105643749,Medium,1
29,8793,Employed,10,4,2,3,0,109533,2090,0.23768907085181395,1.0380700557261457,499.19310815421363,High,0
33,8571,Employed,22,13,4,1,0,196021,3935,0.4591062886477657,1.905855014972971,485.55594446388983,High,0
41,34331,Employed,0,9,3,4,0,30433,3958,0.11528938859922519,0.07387152524928879,566.7329818531356,Medium,1
36,19209,Employed,10,14,0,5,0,141377,3859,0.20089541360820448,0.6133279539104933,559.0928731323859,Medium,1
